"Utility Type","Utility Name","Year","Ag & Water Pump","Commercial Building","Commercial Other","Industry","Mining & Construction","Residential","Streetlight","Total Usage"
"Rural electric cooperative","Valley Electric Association","1993","       5.375986","       0.000000","       0.000000","       0.000000","       0.000000","       0.161826","       0.000000","       5.537812"
"Rural electric cooperative","Valley Electric Association","1994","       5.402936","       0.000000","       0.000000","       0.000000","       0.000000","       0.140339","       0.000000","       5.543275"
"Rural electric cooperative","Valley Electric Association","1995","       4.892472","       0.000000","       0.000000","       0.000000","       0.000000","       0.150084","       0.000000","       5.042556"
"Rural electric cooperative","Valley Electric Association","1996","       6.668375","       0.000000","       0.000000","       0.000000","       0.000000","       0.130706","       0.000000","       6.799081"
"Rural electric cooperative","Valley Electric Association","1997","       6.721440","       0.000000","       0.000000","       0.000000","       0.000000","       0.138391","       0.000000","       6.859831"
"Rural electric cooperative","Valley Electric Association","1998","       4.989896","       0.000000","       0.000000","       0.000000","       0.000000","       0.143804","       0.000000","       5.133700"
"Rural electric cooperative","Valley Electric Association","1999","       6.964000","       0.000000","       0.000000","       0.000000","       0.000000","       0.117000","       0.000000","       7.081000"
"Rural electric cooperative","Valley Electric Association","2000","       7.269000","       0.000000","       0.000000","       0.000000","       0.000000","       0.094000","       0.000000","       7.363000"
"Rural electric cooperative","Valley Electric Association","2001","       6.818000","       0.000000","       0.000000","       0.000000","       0.000000","       0.086000","       0.000000","       6.904000"
"Rural electric cooperative","Valley Electric Association","2002","       7.717000","       0.000000","       0.000000","       0.000000","       0.000000","       0.094000","       0.000000","       7.811000"
"Rural electric cooperative","Valley Electric Association","2003","       6.969000","       0.000000","       0.000000","       0.000000","       0.000000","       0.093000","       0.000000","       7.062000"
"Rural electric cooperative","Valley Electric Association","2004","       8.208000","       0.000000","       0.000000","       0.000000","       0.000000","       0.999999","       0.000000","       9.207999"
"Rural electric cooperative","Valley Electric Association","2005","       6.673000","       0.000000","       0.000000","       0.000000","       0.000000","       0.123000","       0.000000","       6.796000"
"Rural electric cooperative","Valley Electric Association","2006","       6.509000","       0.000000","       0.000000","       0.000000","       0.000000","       0.122000","       0.000000","       6.631000"
"Rural electric cooperative","Valley Electric Association","2007","       8.424000","       0.000000","       0.000000","       0.000000","       0.000000","       0.128000","       0.000000","       8.552000"
"Rural electric cooperative","Valley Electric Association","2008","       8.115000","       0.000000","       0.000000","       0.000000","       0.000000","       0.128000","       0.000000","       8.243000"
"Rural electric cooperative","Valley Electric Association","2009","       8.266000","       0.000000","       0.000000","       0.000000","       0.000000","       0.117000","       0.000000","       8.383000"
"Rural electric cooperative","Valley Electric Association","2010","       8.038000","       0.000000","       0.000000","       0.000000","       0.000000","       0.119000","       0.000000","       8.157000"
"Rural electric cooperative","Valley Electric Association","2011","       8.371000","       0.000000","       0.000000","       0.000000","       0.000000","       0.122000","       0.000000","       8.493000"
"Rural electric cooperative","Valley Electric Association","2012","       9.171000","       0.000000","       0.000000","       0.000000","       0.000000","       0.112000","       0.000000","       9.283000"
"Rural electric cooperative","Valley Electric Association","2013","       9.920000","       0.000000","       0.000000","       0.000000","       0.000000","       0.115000","       0.000000","      10.035000"
"Rural electric cooperative","Valley Electric Association","2014","      10.447000","       0.000000","       0.000000","       0.000000","       0.000000","       0.116000","       0.000000","      10.563000"
"Rural electric cooperative","Valley Electric Association","2015","       9.137958","       0.003640","       0.003006","       0.000000","       0.000000","       0.100406","       0.000000","       9.245010"
"Rural electric cooperative","Valley Electric Association","2016","      10.020537","       0.000004","       0.002247","       0.000000","       0.000000","       0.111006","       0.000000","      10.133794"
"Self Generator","Self Generation in the BUGL planning area","1999","       0.000000","       0.003072","       0.000000","       0.000000","       0.000000","       0.001317","       0.000000","       0.004389"
"Self Generator","Self Generation in the BUGL planning area","2000","       0.000000","       0.005221","       0.000000","       0.000000","       0.000000","       0.002237","       0.000000","       0.007458"
"Self Generator","Self Generation in the BUGL planning area","2001","       0.000000","       0.005194","       0.000000","       0.000000","       0.000000","       0.002226","       0.000000","       0.007420"
"Self Generator","Self Generation in the BUGL planning area","2002","       0.000000","       0.034087","       0.000000","       0.000000","       0.000000","       0.017433","       0.000000","       0.051520"
"Self Generator","Self Generation in the BUGL planning area","2003","       0.000000","       0.060119","       0.000000","       0.000000","       0.000000","       0.034211","       0.000000","       0.094330"
"Self Generator","Self Generation in the BUGL planning area","2004","       0.000000","       0.169695","       0.000000","       0.000000","       0.000000","       0.081130","       0.000000","       0.250825"
"Self Generator","Self Generation in the BUGL planning area","2005","       0.000000","       0.380540","       0.000000","       0.000000","       0.070381","       0.119393","       0.000000","       0.570314"
"Self Generator","Self Generation in the BUGL planning area","2006","       0.000000","       3.004886","       0.000000","       0.000000","       0.079829","       0.145143","       0.000000","       3.229858"
